"type","version","basic__name","basic__rune__isrune","basic__rune__tier","basic__rune__type","basic__gold__base","basic__gold__total","basic__gold__sell","basic__gold__purchasable","basic__group","basic__description","basic__colloq","basic__plaintext","basic__consumed","basic__stacks","basic__depth","basic__consumeOnFull","basic__specialRecipe","basic__inStore","basic__hideFromAll","basic__requiredChampion","basic__requiredAlly","basic__stats__FlatHPPoolMod","basic__stats__rFlatHPModPerLevel","basic__stats__FlatMPPoolMod","basic__stats__rFlatMPModPerLevel","basic__stats__PercentHPPoolMod","basic__stats__PercentMPPoolMod","basic__stats__FlatHPRegenMod","basic__stats__rFlatHPRegenModPerLevel","basic__stats__PercentHPRegenMod","basic__stats__FlatMPRegenMod","basic__stats__rFlatMPRegenModPerLevel","basic__stats__PercentMPRegenMod","basic__stats__FlatArmorMod","basic__stats__rFlatArmorModPerLevel","basic__stats__PercentArmorMod","basic__stats__rFlatArmorPenetrationMod","basic__stats__rFlatArmorPenetrationModPerLevel","basic__stats__rPercentArmorPenetrationMod","basic__stats__rPercentArmorPenetrationModPerLevel","basic__stats__FlatPhysicalDamageMod","basic__stats__rFlatPhysicalDamageModPerLevel","basic__stats__PercentPhysicalDamageMod","basic__stats__FlatMagicDamageMod","basic__stats__rFlatMagicDamageModPerLevel","basic__stats__PercentMagicDamageMod","basic__stats__FlatMovementSpeedMod","basic__stats__rFlatMovementSpeedModPerLevel","basic__stats__PercentMovementSpeedMod","basic__stats__rPercentMovementSpeedModPerLevel","basic__stats__FlatAttackSpeedMod","basic__stats__PercentAttackSpeedMod","basic__stats__rPercentAttackSpeedModPerLevel","basic__stats__rFlatDodgeMod","basic__stats__rFlatDodgeModPerLevel","basic__stats__PercentDodgeMod","basic__stats__FlatCritChanceMod","basic__stats__rFlatCritChanceModPerLevel","basic__stats__PercentCritChanceMod","basic__stats__FlatCritDamageMod","basic__stats__rFlatCritDamageModPerLevel","basic__stats__PercentCritDamageMod","basic__stats__FlatBlockMod","basic__stats__PercentBlockMod","basic__stats__FlatSpellBlockMod","basic__stats__rFlatSpellBlockModPerLevel","basic__stats__PercentSpellBlockMod","basic__stats__FlatEXPBonus","basic__stats__PercentEXPBonus","basic__stats__rPercentCooldownMod","basic__stats__rPercentCooldownModPerLevel","basic__stats__rFlatTimeDeadMod","basic__stats__rFlatTimeDeadModPerLevel","basic__stats__rPercentTimeDeadMod","basic__stats__rPercentTimeDeadModPerLevel","basic__stats__rFlatGoldPer10Mod","basic__stats__rFlatMagicPenetrationMod","basic__stats__rFlatMagicPenetrationModPerLevel","basic__stats__rPercentMagicPenetrationMod","basic__stats__rPercentMagicPenetrationModPerLevel","basic__stats__FlatEnergyRegenMod","basic__stats__rFlatEnergyRegenModPerLevel","basic__stats__FlatEnergyPoolMod","basic__stats__rFlatEnergyModPerLevel","basic__stats__PercentLifeStealMod","basic__stats__PercentSpellVampMod","basic__maps__1","basic__maps__8","basic__maps__10","basic__maps__12","data__|","data__|__name","data__|__description","data__|__colloq","data__|__plaintext","data__|__requiredChampion","data__|__specialRecipe","data__|__stacks","data__|__consumed","data__|__consumeOnFull","data__|__inStore","data__|__hideFromAll","data__|__from__001","data__|__from__002","data__|__from__003","data__|__from__004","data__|__from__005","data__|__from__006","data__|__into__001","data__|__into__002","data__|__into__003","data__|__into__004","data__|__into__005","data__|__into__006","data__|__into__007","data__|__into__008","data__|__into__009","data__|__into__010","data__|__into__011","data__|__into__012","data__|__into__013","data__|__into__014","data__|__into__015","data__|__into__016","data__|__into__017","data__|__into__018","data__|__into__019","data__|__image__full","data__|__image__sprite","data__|__image__group","data__|__image__x","data__|__image__y","data__|__image__w","data__|__image__h","data__|__gold__base","data__|__gold__purchasable","data__|__gold__total","data__|__gold__sell","data__|__tags__001","data__|__tags__002","data__|__tags__003","data__|__tags__004","data__|__tags__005","data__|__tags__006","data__|__tags__007","data__|__tags__008","data__|__tags__009","data__|__tags__010","data__|__tags__011","data__|__tags__012","data__|__tags__013","data__|__maps__11","data__|__maps__12","data__|__maps__21","data__|__maps__22","data__|__stats__PercentAttackSpeedMod","data__|__stats__FlatPhysicalDamageMod","data__|__stats__PercentLifeStealMod","data__|__effect__Effect1Amount","data__|__effect__Effect2Amount","data__|__effect__Effect3Amount","data__|__effect__Effect4Amount","data__|__effect__Effect5Amount","data__|__effect__Effect6Amount","data__|__effect__Effect7Amount","data__|__effect__Effect8Amount","data__|__effect__Effect9Amount","data__|__effect__Effect10Amount","data__|__effect__Effect11Amount","data__|__effect__Effect12Amount","data__|__effect__Effect13Amount","data__|__effect__Effect14Amount","data__|__effect__Effect15Amount","data__|__effect__Effect16Amount","data__|__effect__Effect17Amount","data__|__effect__Effect18Amount","data__|__stats__FlatSpellBlockMod","data__|__stats__FlatArmorMod","data__|__stats__FlatMPPoolMod","data__|__stats__FlatMagicDamageMod","data__|__stats__FlatCritChanceMod","data__|__stats__PercentMovementSpeedMod","data__|__stats__FlatHPPoolMod","data__|__stats__FlatHPRegenMod","data__|__depth","data__|__stats__FlatMovementSpeedMod","groups__id","groups__MaxGroupOwnable","tree__header","tree__tags__001","tree__tags__002","tree__tags__003","tree__tags__004","tree__tags__005","tree__tags__006","tree__tags__007","tree__tags__008","tree__tags__009","tree__tags__010"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3190","Locket of the Iron Solari","<mainText><stats><attention>200</attention> Health<br><attention>20</attention> Ability Haste<br><attention>30</attention> Armor<br><attention>30</attention> Magic Resist</stats><br><br><active>Active -</active> <active>Devotion:</active> Grant nearby allies a <shield>230 - 385 (based on ally level) Shield</shield>, decaying over 2.5 seconds (90s cooldown). <br><li><passive>Consecrate:</passive> Grant nearby allied champions <scaleArmor>5 Armor</scaleArmor> and <scaleMR>Magic Resist</scaleMR>. <br><br><rarityMythic>Mythic Passive:</rarityMythic> Grants all other <rarityLegendary>Legendary</rarityLegendary> items <attention>2</attention> Armor/Magic Resist increase to <passive>Consecrate</passive>.<br><br><rules>Strength of level-scaling effects are based on the ally's level.<br>Subsequent <active>Devotion</active> shields within 20 seconds only have 25% effect.</rules></mainText><br>",";","Activate to shield nearby allies from damage","","","","","","","","3067","3105","","","","","","","","","","","","","","","","","","","","","","","","3190.png","item1.png","item","192","96","48","48","200","True","2500","1750","Health","SpellBlock","Armor","Aura","Active","CooldownReduction","AbilityHaste","","","","","","","True","True","True","False","","","","","","","","","","","","","","","","","","","","","","30","30","","","","","200","","3","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3191","Seeker's Armguard","<mainText><stats><attention>20</attention> Ability Power<br><attention>15</attention> Armor</stats><br><li><passive>Witch's Path:</passive> Killing a unit grants <scaleArmor>0.5 Armor</scaleArmor> (max <scaleArmor>15</scaleArmor>).</mainText><br>",";","Increases Armor and Ability Power","","","","","","","","1052","1029","","","","","3157","","","","","","","","","","","","","","","","","","","3191.png","item1.png","item","240","96","48","48","265","True","1000","700","Armor","SpellDamage","","","","","","","","","","","","True","True","True","False","","","","0.5","15","","","","","","","","","","","","","","","","","","15","","20","","","","","2","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3193","Gargoyle Stoneplate","<mainText><stats><attention>60</attention> Armor<br><attention>60</attention> Magic Resist<br><attention>15</attention> Ability Haste</stats><br><br><active>Active -</active> <active>Unbreakable:</active> Gain a <shield>(100 + 100% bonus Health) Shield</shield>  that decays and grow 25% in size for 2.5 seconds. (90s cooldown).<br><li><passive>Fortify:</passive> Taking damage from a champion grants a stack of <scaleArmor>5% bonus Armor</scaleArmor> and <scaleMR>5% bonus Magic Resist</scaleMR> for 6 seconds.<br><br><rules>Max 5 stacks; 1 per champion.</rules></mainText><br>",";","Greatly increases defense near multiple enemies.","","","","","","","","1029","3105","1033","","","","","","","","","","","","","","","","","","","","","","","3193.png","item1.png","item","288","96","48","48","1050","True","3300","2310","SpellBlock","Armor","Active","CooldownReduction","AbilityHaste","","","","","","","","","True","True","True","False","","","","","","","","","","","","","","","","","","","","","","60","60","","","","","","","3","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3211","Spectre's Cowl","<mainText><stats><attention>250</attention> Health<br><attention>25</attention> Magic Resist</stats><br><li><passive>Incorporeal:</passive> After taking damage from a champion, gain <scaleHealth>150% base Health Regen</scaleHealth> for up to 10 seconds (duration increases with damage taken).</mainText><br>",";hat","Improves defense and grants regeneration upon being damaged","","","","","","","","1028","1033","","","","","3065","","","","","","","","","","","","","","","","","","","3211.png","item1.png","item","336","96","48","48","400","True","1250","875","Health","HealthRegen","SpellBlock","","","","","","","","","","","True","True","True","False","","","","","","","","","","","","","","","","","","","","","","25","","","","","","250","","2","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3222","Mikael's Blessing","<mainText><stats><attention>20%</attention> Heal and Shield Power<br><attention>50</attention> Magic Resist<br><attention>15</attention> Ability Haste<br><attention>100%</attention> Base Mana Regen</stats><br><br><active>Active -</active> <active>Purify:</active> Remove all crowd control debuffs (except <status>Knockups</status> and <status>Suppression</status>) from an ally champion and restore <healing>100 - 200 (based on ally level) Health</healing> (120s cooldown).</mainText><br>",";","Activate to remove all disabling effects from an allied champion","","","","","","","","3114","1057","","","","","","","","","","","","","","","","","","","","","","","","3222.png","item1.png","item","384","96","48","48","600","True","2300","1610","SpellBlock","ManaRegen","Active","CooldownReduction","Tenacity","AbilityHaste","","","","","","","","True","True","True","False","","","","","","","","","","","","","","","","","","","","","","50","","","","","","","","3","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3330","Scarecrow Effigy","<mainText><stats></stats>Cannot be sold<br><br><active>Active - Trinket:</active> Places an effigy that lasts for 130 - 300 (based on level) seconds and appears exactly as Fiddlesticks does to enemies. Stores one charge every 115 - 30 (based on level) seconds, up to maximum 2 charges.<br><br>Enemy champions approaching an effigy will activate it, causing the effigy to fake a random action, after which the effigy will fall apart.</mainText><br>","yellow; totem; trinket","Periodically place a Stealth Ward","FiddleSticks","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3330.png","item1.png","item","432","96","48","48","0","True","0","0","Active","Jungle","Lane","Trinket","Vision","","","","","","","","","True","True","True","False","","","","90","240","120","120","2","9","30","120","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3340","Stealth Ward","<mainText><stats></stats><active>Active - Trinket:</active> Place a Stealth Ward on the ground that lasts between <scaleLevel>90 - 120</scaleLevel> seconds, is <keywordStealth>Invisible</keywordStealth> to enemies but grants your team vision of the surrounding area. Stores up to 2 Stealth Wards, generating a new Ward every <scaleLevel>240 - 120</scaleLevel> seconds. </mainText><br>","yellow; totem; trinket","Periodically place a Stealth Ward","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3340.png","item1.png","item","0","144","48","48","0","True","0","0","Active","Jungle","Lane","Trinket","Vision","","","","","","","","","True","False","True","False","","","","90","240","120","120","2","9","30","120","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3363","Farsight Alteration","<mainText><stats></stats><active>Active - Trinket:</active> Reveals an area and places a visible, fragile Ward up to 4000 units away. Allies cannot target this Ward with Summoner Spells or Abilities <scaleLevel>(198 - 99s cooldown)</scaleLevel>.</mainText><br>","blue; totem; trinket","Grants increased range and reveals the targetted area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3363.png","item1.png","item","48","144","48","48","0","True","0","0","Active","Trinket","Vision","","","","","","","","","","","True","True","True","False","","","","4000","2","5","198","60","9","30","120","6.5","198","99","60","180","10","45","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3364","Oracle Lens","<mainText><stats></stats><active>Active - Trinket:</active> Scans around you, warning against hidden enemy units, revealing invisible traps and revealing (and temporarily disabling) enemy Stealth Wards for 10 seconds <scaleLevel>(90 - 60s cooldown)</scaleLevel>.</mainText><br>","red; lens; trinket","Disables nearby invisible wards and traps for a duration","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3364.png","item1.png","item","96","144","48","48","0","True","0","0","Active","Trinket","Vision","","","","","","","","","","","True","False","True","False","","","","6","10","90","60","0","1","30","120","60","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3400","Your Cut","<mainText><stats></stats><active>Active - Consume:</active> Gain 0 gold.<br><br><rules>Bonus gold given to an ally when Pyke executes an enemy champion using his Ultimate Ability. If no ally was involved in the kill, Pyke gets to keep the Cut!</rules></mainText><br>","","","","","","True","","False","True","","","","","","","","","","","","","","","","","","","","","","","","","","3400.png","item1.png","item","144","144","48","48","0","False","0","0","Consumable","GoldPer","","","","","","","","","","","","True","True","True","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3504","Ardent Censer","<mainText><stats><attention>60</attention> Ability Power<br><attention>10%</attention> Heal and Shield Power<br><attention>100%</attention> Base Mana Regen</stats><br><li><passive>Sanctify:</passive> Healing or Shielding another ally enhances you both for 6 seconds, granting your Attacks <attackSpeed>10% - 30% (based on ally level)</attackSpeed> Attack Speed and <magicDamage>5 - 20 (based on ally level) magic damage</magicDamage> <OnHit>On-Hit</OnHit>. <br><br><rules>Strength of level-scaling effects are based on the ally's level.</rules></mainText><br>","","Shield and heal effects on other units grant both of you Attack Speed and their attacks deal additional on-hit magic damage.","","","","","","","","1052","3114","1052","","","","","","","","","","","","","","","","","","","","","","","3504.png","item1.png","item","192","144","48","48","630","True","2300","1610","AttackSpeed","SpellDamage","ManaRegen","OnHit","","","","","","","","","","True","True","True","False","","","","","","","","","","","","","","","","","","","","","","","","","60","","","","","3","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3508","Essence Reaver","<mainText><stats><attention>45</attention> Attack Damage<br><attention>20%</attention> Critical Strike Chance<br><attention>20</attention> Ability Haste</stats><br><li><passive>Spellblade:</passive> After using an Ability, your next Attack deals an additional <physicalDamage>100% Base Attack Damage + 40% Bonus Attack Damage physical damage</physicalDamage> <OnHit>On-Hit</OnHit> and restores 40% of that damage as mana (1.5s cooldown).</mainText><br>","","","","","","","","","","3057","3133","1018","","","","","","","","","","","","","","","","","","","","","","","3508.png","item1.png","item","240","144","48","48","400","True","2800","1960","Damage","CriticalStrike","ManaRegen","CooldownReduction","OnHit","AbilityHaste","","","","","","","","True","True","True","False","","45","","","","","","","","","","","","","","","","","","","","","","","","0.2","","","","3","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3513","Eye of the Herald","<mainText><stats></stats><active>Active - Consume:</active> Crush the Eye of the Herald after 1 second, summoning the <status>Rift Herald</status> to siege enemy turrets.<br><br><li><passive>Glimpse of the Void:</passive> The holder of the Eye of the Herald has <attention>Empowered Recall</attention>.<br><br><rules>The Eye of the Herald will be lost to the Void if not used within 240 seconds.</rules></mainText><br>",";Herald's Eye","Eye of the Herald - a Gift of the Void.","","","","True","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","3513.png","item1.png","item","288","144","48","48","0","False","0","0","Trinket","Active","","","","","","","","","","","","False","False","False","False","","","","240","1","20","180","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
